,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Renovation Homeowners - Multi-family (Thousands),,106.34690646896237,101.3044114881537,96.08942525600067,95.0654088350143,94.35561904781326,94.77458995796025,94.39089481565165,93.33865748855982,91.04283769993621,89.01263749167433,87.25724477123092,85.75727055770254,84.56984781919107,83.51739217220967,82.47282118570308,81.36747931746157,80.28929250781862,79.16697069403232,77.7389684021048,76.40510997757582,75.3330761724368,74.23106590388151,72.96418242127982,71.75921684092496,69.59138256324108,68.42456716828443,67.26085861259156,66.11765711704868,64.967657591121,63.822418272116174,62.68138169470794,61.561728810983816,60.4292286507492,59.297578582782464,58.17491648732146,57.0680990608614,55.97197270895333,54.892362496719265
Renovation Homeowners - Single-family (Thousands),,474.27967057982426,454.73641456345996,430.40714447007747,430.24251387375017,429.24408702031593,432.62242984722684,434.0539004151638,433.63843446604886,427.81679391152244,423.20670000232815,419.75476848055655,417.4488218009031,415.7965317812759,414.39794251573653,413.03467342504945,410.6693204498786,407.0172670465921,402.31900441174787,395.3671535855923,388.1044615692175,380.64328528160326,373.3216963405998,366.01828238596397,358.53920921126513,351.10689120161106,343.88822396366555,336.62942554075426,329.3142478648822,321.87525745148616,314.4946966597746,307.33305676640254,300.23005180598716,293.1250045114554,285.9953672892784,278.87657438615764,271.83927652899206,264.8032649232071,257.7696888830041
Renovation Landlords - Multi-family (Thousands),,8.372282263164836,8.422264171911271,8.442905543998513,8.49916291979154,8.552478762451326,8.759605260313187,8.863377099726463,8.949371245094255,9.00070089829949,9.046565039365397,9.086193422447819,9.119696877581898,9.147619479440044,9.169413492413085,9.186197475426619,9.198171955301632,9.205247161565623,9.207174667156536,9.193319018958723,9.177682446739473,9.160314570518254,9.141632022788494,9.121810425327785,9.100580462492255,9.078521651725364,9.055962770327767,9.033084213364598,9.009751024986361,8.983705101904373,8.957607240317248,8.93274302290206,8.907964548943763,8.883309304984598,8.858603329985346,8.834136137350725,8.809886485409887,8.786016214316144,8.762451614719783
Renovation Landlords - Single-family (Thousands),,49.03692227896433,48.17731271806408,46.87442047117579,46.73944375605518,46.57927426757428,47.27487844993696,47.29868098661287,47.14906319161563,46.489213027020696,45.77763372401019,45.02234589879155,44.23258266165337,43.418005150088135,42.56738431583412,41.69877998776799,40.812630075726254,39.91178492547401,38.99990999729621,38.01620188071802,37.063395498895055,36.15018238063676,35.27734130783656,34.437267116168215,33.6313507993377,32.85937346388857,32.12826219351492,31.455815772569604,30.814730618512506,30.19185839156053,29.596793911505337,29.027920213233458,28.49438002307245,27.779587759698234,27.3310563387504,26.914150433471228,26.518898226563916,26.15486088793752,25.813999795550426
Renovation Social-housing - Multi-family (Thousands),,37.338195826409375,36.243780599552466,34.83234553221414,38.19850687685277,41.8041705870044,46.83793936011634,51.20324052104501,53.87459238076745,53.451542071822374,52.790239658677045,52.042553812168165,51.32179913839356,50.163511935902974,49.513349985915866,48.92298523316694,48.25780028871455,47.5034084545934,46.77598745465702,45.660820938122356,44.65617310008286,43.89395164736226,43.19539508226907,42.57730495751917,41.917275899175245,41.2972424786101,40.71523379113068,40.181109916457196,39.66500742593054,39.12058620160255,38.797750087487955,38.32096594182262,37.841225766908686,37.36207806218378,36.90079640480695,36.40758524158766,35.91139220080349,35.44061881991528,34.96734558792503
Renovation Social-housing - Single-family (Thousands),,11.596152429148404,11.493589313615294,11.45124274852212,11.993706480273843,12.545483112947942,13.344739099283883,14.10213703973952,14.614123286545766,14.638217944198853,14.634565018690278,14.591349508296538,14.613676746988778,14.66219937203252,14.71772246585278,14.759601384458717,14.776147707558875,14.77656001766195,14.716274995488947,14.496605186064983,14.266212753452368,14.02909132859809,13.790731406350954,13.55181528884523,13.290644027734427,13.030131914627908,12.776951231661963,12.520321173029108,12.286394592633828,12.018610002202427,11.753091112283938,11.489679544797498,11.227760658772064,11.021041745345558,10.759458194759056,10.500400414114594,10.244098651983569,9.990847122743086,9.741433756185057
Renovation C1 (Thousands),,68.8686509153886,66.60681721369951,63.41225979954992,65.7397042921371,68.19566205180574,72.86945524283982,75.61912854116471,76.74096043084353,75.14511128928032,73.36183533254547,71.51230272268118,69.68610184295987,67.78385031069928,66.03709569844476,64.29733180664316,62.55281329400679,60.816302643190895,59.10700728842869,57.27433016236685,55.611632112439,54.243675421375144,52.981507728244374,51.84956298559047,50.81031223797403,49.88584741021682,49.07424682392674,48.31607016536095,47.60552293186327,46.86729983011996,46.319243381745274,45.61323963408663,44.91724500823248,44.219827180781074,43.537686963765246,42.8618139952669,42.215230964765304,41.575772506496456,40.939264766486055
Renovation C2 (Thousands),,101.46028117144071,98.1829903741595,93.89578100881424,95.15949863216143,96.2416685622007,98.45157625839119,99.7102203345946,99.92101393000493,98.18368590924509,96.47551772253195,94.83925087830455,93.33243979598566,91.77426004279852,90.39334066242263,89.01264663874937,87.60116304759416,86.18234071794801,84.81891270710327,83.11753993470164,81.56463840685483,80.14645397745468,78.84566854465092,77.58167852983102,76.30099830620442,74.88637482264633,73.77254805406609,72.65060851310503,71.51683013463096,70.3341335071783,69.17939095382819,68.02135989791516,66.87498603755047,65.74593704099527,64.56913329202476,63.39365087550515,62.22307366440247,61.050916027818154,59.8834285664299
Renovation C3 (Thousands),,134.7144642069672,129.8320906489857,123.5931850416914,123.98078673962232,124.16822625346636,125.62613606844268,126.39979591128765,126.44468468671845,124.78773194853837,123.40694064450194,122.30433318083621,121.6689427970517,121.1590795029454,120.80188864981932,120.48072249000053,120.12954019980657,119.46436322614511,118.46142802686384,116.69114154055299,114.83102651044922,112.90902710597402,111.09875328127275,109.43381857048747,107.73194744211224,105.7871483095882,104.02523687970191,102.24302558439057,100.45761679121375,98.68234757017868,96.91565319826631,95.13990329969887,93.35658964934531,91.54358321636627,89.75205669560917,87.9620492079282,86.17173546951665,84.41386581282464,82.66045948856724
Renovation C4 (Thousands),,174.9326010853783,168.106179233357,159.92358970783934,159.55031916981125,159.14552427389157,160.34450623528508,161.21045314203116,161.4863439035124,159.83725954869058,158.65728516447237,157.92374662722384,157.600763195614,157.51244547923068,157.84579148285152,158.02487429592335,157.71953260642542,156.9207202844866,155.5213009086764,153.45185676327972,151.23345562661453,149.10532691176866,146.68608272916487,144.18190706762473,141.55164708447964,138.6019915883308,136.0334397007994,133.45362772932063,130.84168427254818,128.14283044815136,125.4393743906827,122.73288668267112,120.02758263170197,117.27945393833316,114.6131640887593,111.93891250005801,109.3263056253982,106.71224773012054,104.09990988948063
